id,shares
31481,3262.0
31482,3262.0
31483,3262.0
31484,3262.0
31485,3262.0
31486,3262.0
31487,3262.0
31488,3262.0
31489,3262.0
31490,3262.0
31491,3262.0
31492,3262.0
31493,3262.0
31494,3262.0
31495,3262.0
31496,3262.0
31497,3262.0
31498,3262.0
31499,3262.0
31500,3262.0
31501,3262.0
31502,3262.0
31503,3262.0
31504,3262.0
31505,3262.0
31506,3262.0
31507,3262.0
31508,3262.0
31509,3262.0
31510,3262.0
31511,3262.0
31512,3262.0
31513,3262.0
31514,3262.0
31515,3262.0
31516,3262.0
31517,3262.0
31518,3262.0
31519,3262.0
31520,3262.0
31521,3262.0
31522,3262.0
31523,3262.0
31524,3262.0
31525,3262.0
31526,3262.0
31527,3262.0
31528,3262.0
31529,3262.0
31530,3262.0
31531,3262.0
31532,3262.0
31533,3262.0
31534,3262.0
31535,3262.0
31536,3262.0
31537,3262.0
31538,3262.0
31539,3262.0
31540,3262.0
31541,3262.0
31542,3262.0
31543,3262.0
31544,3262.0
31545,3262.0
31546,3262.0
31547,3262.0
31548,3262.0
31549,3262.0
31550,3262.0
31551,3262.0
31552,3262.0
31553,3262.0
31554,3262.0
31555,3262.0
31556,3262.0
31557,3262.0
31558,3262.0
31559,3262.0
31560,3262.0
31561,3262.0
31562,3262.0
31563,3262.0
31564,3262.0
31565,3262.0
31566,3262.0
31567,3262.0
31568,3262.0
31569,3262.0
31570,3262.0
31571,3262.0
31572,3262.0
31573,3262.0
31574,3262.0
31575,3262.0
31576,3262.0
31577,3262.0
31578,3262.0
31579,3262.0
31580,3262.0
31581,3262.0
31582,3262.0
31583,3262.0
31584,3262.0
31585,3262.0
31586,3262.0
31587,3262.0
31588,3262.0
31589,3262.0
31590,3262.0
31591,3262.0
31592,3262.0
31593,3262.0
31594,3262.0
31595,3262.0
31596,3262.0
31597,3262.0
31598,3262.0
31599,3262.0
31600,3262.0
31601,3262.0
31602,3262.0
31603,3262.0
31604,3262.0
31605,3262.0
31606,3262.0
31607,3262.0
31608,3262.0
31609,3262.0
31610,3262.0
31611,3262.0
31612,3262.0
31613,3262.0
31614,3262.0
31615,3262.0
31616,3262.0
31617,3262.0
31618,3262.0
31619,3262.0
31620,3262.0
31621,3262.0
31622,3262.0
31623,3262.0
31624,3262.0
31625,3262.0
31626,3262.0
31627,3262.0
31628,3262.0
31629,3262.0
31630,3262.0
31631,3262.0
31632,3262.0
31633,3262.0
31634,3262.0
31635,3262.0
31636,3262.0
31637,3262.0
31638,3262.0
31639,3262.0
31640,3262.0
31641,3262.0
31642,3262.0
31643,3262.0
31644,3262.0
31645,3262.0
31646,3262.0
31647,3262.0
31648,3262.0
31649,3262.0
31650,3262.0
31651,3262.0
31652,3262.0
31653,3262.0
31654,3262.0
31655,3262.0
31656,3262.0
31657,3262.0
31658,3262.0
31659,3262.0
31660,3262.0
31661,3262.0
31662,3262.0
31663,3262.0
31664,3262.0
31665,3262.0
31666,3262.0
31667,3262.0
31668,3262.0
31669,3262.0
31670,3262.0
31671,3262.0
31672,3262.0
31673,3262.0
31674,3262.0
31675,3262.0
31676,3262.0
31677,3262.0
31678,3262.0
31679,3262.0
31680,3262.0
31681,3262.0
31682,3262.0
31683,3262.0
31684,3262.0
31685,3262.0
31686,3262.0
31687,3262.0
31688,3262.0
31689,3262.0
31690,3262.0
31691,3262.0
31692,3262.0
31693,3262.0
31694,3262.0
31695,3262.0
31696,3262.0
31697,3262.0
31698,3262.0
31699,3262.0
31700,3262.0
31701,3262.0
31702,3262.0
31703,3262.0
31704,3262.0
31705,3262.0
31706,3262.0
31707,3262.0
31708,3262.0
31709,3262.0
31710,3262.0
31711,3262.0
31712,3262.0
31713,3262.0
31714,3262.0
31715,3262.0
31716,3262.0
31717,3262.0
31718,3262.0
31719,3262.0
31720,3262.0
31721,3262.0
31722,3262.0
31723,3262.0
31724,3262.0
31725,3262.0
31726,3262.0
31727,3262.0
31728,3262.0
31729,3262.0
31730,3262.0
31731,3262.0
31732,3262.0
31733,3262.0
31734,3262.0
31735,3262.0
31736,3262.0
31737,3262.0
31738,3262.0
31739,3262.0
31740,3262.0
31741,3262.0
31742,3262.0
31743,3262.0
31744,3262.0
31745,3262.0
31746,3262.0
31747,3262.0
31748,3262.0
31749,3262.0
31750,3262.0
31751,3262.0
31752,3262.0
31753,3262.0
31754,3262.0
31755,3262.0
31756,3262.0
31757,3262.0
31758,3262.0
31759,3262.0
31760,3262.0
31761,3262.0
31762,3262.0
31763,3262.0
31764,3262.0
31765,3262.0
31766,3262.0
31767,3262.0
31768,3262.0
31769,3262.0
31770,3262.0
31771,3262.0
31772,3262.0
31773,3262.0
31774,3262.0
31775,3262.0
31776,3262.0
31777,3262.0
31778,3262.0
31779,3262.0
31780,3262.0
31781,3262.0
31782,3262.0
31783,3262.0
31784,3262.0
31785,3262.0
31786,3262.0
31787,3262.0
31788,3262.0
31789,3262.0
31790,3262.0
31791,3262.0
31792,3262.0
31793,3262.0
31794,3262.0
31795,3262.0
31796,3262.0
31797,3262.0
31798,3262.0
31799,3262.0
31800,3262.0
31801,3262.0
31802,3262.0
31803,3262.0
31804,3262.0
31805,3262.0
31806,3262.0
31807,3262.0
31808,3262.0
31809,3262.0
31810,3262.0
31811,3262.0
31812,3262.0
31813,3262.0
31814,3262.0
31815,3262.0
31816,3262.0
31817,3262.0
31818,3262.0
31819,3262.0
31820,3262.0
31821,3262.0
31822,3262.0
31823,3262.0
31824,3262.0
31825,3262.0
31826,3262.0
31827,3262.0
31828,3262.0
31829,3262.0
31830,3262.0
31831,3262.0
31832,3262.0
31833,3262.0
31834,3262.0
31835,3262.0
31836,3262.0
31837,3262.0
31838,3262.0
31839,3262.0
31840,3262.0
31841,3262.0
31842,3262.0
31843,3262.0
31844,3262.0
31845,3262.0
31846,3262.0
31847,3262.0
31848,3262.0
31849,3262.0
31850,3262.0
31851,3262.0
31852,3262.0
31853,3262.0
31854,3262.0
31855,3262.0
31856,3262.0
31857,3262.0
31858,3262.0
31859,3262.0
31860,3262.0
31861,3262.0
31862,3262.0
31863,3262.0
31864,3262.0
31865,3262.0
31866,3262.0
31867,3262.0
31868,3262.0
31869,3262.0
31870,3262.0
31871,3262.0
31872,3262.0
31873,3262.0
31874,3262.0
31875,3262.0
31876,3262.0
31877,3262.0
31878,3262.0
31879,3262.0
31880,3262.0
31881,3262.0
31882,3262.0
31883,3262.0
31884,3262.0
31885,3262.0
31886,3262.0
31887,3262.0
31888,3262.0
31889,3262.0
31890,3262.0
31891,3262.0
31892,3262.0
31893,3262.0
31894,3262.0
31895,3262.0
31896,3262.0
31897,3262.0
31898,3262.0
31899,3262.0
31900,3262.0
31901,3262.0
31902,3262.0
31903,3262.0
31904,3262.0
31905,3262.0
31906,3262.0
31907,3262.0
31908,3262.0
31909,3262.0
31910,3262.0
31911,3262.0
31912,3262.0
31913,3262.0
31914,3262.0
31915,3262.0
31916,3262.0
31917,3262.0
31918,3262.0
31919,3262.0
31920,3262.0
31921,3262.0
31922,3262.0
31923,3262.0
31924,3262.0
31925,3262.0
31926,3262.0
31927,3262.0
31928,3262.0
31929,3262.0
31930,3262.0
31931,3262.0
31932,3262.0
31933,3262.0
31934,3262.0
31935,3262.0
31936,3262.0
31937,3262.0
31938,3262.0
31939,3262.0
31940,3262.0
31941,3262.0
31942,3262.0
31943,3262.0
31944,3262.0
31945,3262.0
31946,3262.0
31947,3262.0
31948,3262.0
31949,3262.0
31950,3262.0
31951,3262.0
31952,3262.0
31953,3262.0
31954,3262.0
31955,3262.0
31956,3262.0
31957,3262.0
31958,3262.0
31959,3262.0
31960,3262.0
31961,3262.0
31962,3262.0
31963,3262.0
31964,3262.0
31965,3262.0
31966,3262.0
31967,3262.0
31968,3262.0
31969,3262.0
31970,3262.0
31971,3262.0
31972,3262.0
31973,3262.0
31974,3262.0
31975,3262.0
31976,3262.0
31977,3262.0
31978,3262.0
31979,3262.0
31980,3262.0
31981,3262.0
31982,3262.0
31983,3262.0
31984,3262.0
31985,3262.0
31986,3262.0
31987,3262.0
31988,3262.0
31989,3262.0
31990,3262.0
31991,3262.0
31992,3262.0
31993,3262.0
31994,3262.0
31995,3262.0
31996,3262.0
31997,3262.0
31998,3262.0
31999,3262.0
32000,3262.0
32001,3262.0
32002,3262.0
32003,3262.0
32004,3262.0
32005,3262.0
32006,3262.0
32007,3262.0
32008,3262.0
32009,3262.0
32010,3262.0
32011,3262.0
32012,3262.0
32013,3262.0
32014,3262.0
32015,3262.0
32016,3262.0
32017,3262.0
32018,3262.0
32019,3262.0
32020,3262.0
32021,3262.0
32022,3262.0
32023,3262.0
32024,3262.0
32025,3262.0
32026,3262.0
32027,3262.0
32028,3262.0
32029,3262.0
32030,3262.0
32031,3262.0
32032,3262.0
32033,3262.0
32034,3262.0
32035,3262.0
32036,3262.0
32037,3262.0
32038,3262.0
32039,3262.0
32040,3262.0
32041,3262.0
32042,3262.0
32043,3262.0
32044,3262.0
32045,3262.0
32046,3262.0
32047,3262.0
32048,3262.0
32049,3262.0
32050,3262.0
32051,3262.0
32052,3262.0
32053,3262.0
32054,3262.0
32055,3262.0
32056,3262.0
32057,3262.0
32058,3262.0
32059,3262.0
32060,3262.0
32061,3262.0
32062,3262.0
32063,3262.0
32064,3262.0
32065,3262.0
32066,3262.0
32067,3262.0
32068,3262.0
32069,3262.0
32070,3262.0
32071,3262.0
32072,3262.0
32073,3262.0
32074,3262.0
32075,3262.0
32076,3262.0
32077,3262.0
32078,3262.0
32079,3262.0
32080,3262.0
32081,3262.0
32082,3262.0
32083,3262.0
32084,3262.0
32085,3262.0
32086,3262.0
32087,3262.0
32088,3262.0
32089,3262.0
32090,3262.0
32091,3262.0
32092,3262.0
32093,3262.0
32094,3262.0
32095,3262.0
32096,3262.0
32097,3262.0
32098,3262.0
32099,3262.0
32100,3262.0
32101,3262.0
32102,3262.0
32103,3262.0
32104,3262.0
32105,3262.0
32106,3262.0
32107,3262.0
32108,3262.0
32109,3262.0
32110,3262.0
32111,3262.0
32112,3262.0
32113,3262.0
32114,3262.0
32115,3262.0
32116,3262.0
32117,3262.0
32118,3262.0
32119,3262.0
32120,3262.0
32121,3262.0
32122,3262.0
32123,3262.0
32124,3262.0
32125,3262.0
32126,3262.0
32127,3262.0
32128,3262.0
32129,3262.0
32130,3262.0
32131,3262.0
32132,3262.0
32133,3262.0
32134,3262.0
32135,3262.0
32136,3262.0
32137,3262.0
32138,3262.0
32139,3262.0
32140,3262.0
32141,3262.0
32142,3262.0
32143,3262.0
32144,3262.0
32145,3262.0
32146,3262.0
32147,3262.0
32148,3262.0
32149,3262.0
32150,3262.0
32151,3262.0
32152,3262.0
32153,3262.0
32154,3262.0
32155,3262.0
32156,3262.0
32157,3262.0
32158,3262.0
32159,3262.0
32160,3262.0
32161,3262.0
32162,3262.0
32163,3262.0
32164,3262.0
32165,3262.0
32166,3262.0
32167,3262.0
32168,3262.0
32169,3262.0
32170,3262.0
32171,3262.0
32172,3262.0
32173,3262.0
32174,3262.0
32175,3262.0
32176,3262.0
32177,3262.0
32178,3262.0
32179,3262.0
32180,3262.0
32181,3262.0
32182,3262.0
32183,3262.0
32184,3262.0
32185,3262.0
32186,3262.0
32187,3262.0
32188,3262.0
32189,3262.0
32190,3262.0
32191,3262.0
32192,3262.0
32193,3262.0
32194,3262.0
32195,3262.0
32196,3262.0
32197,3262.0
32198,3262.0
32199,3262.0
32200,3262.0
32201,3262.0
32202,3262.0
32203,3262.0
32204,3262.0
32205,3262.0
32206,3262.0
32207,3262.0
32208,3262.0
32209,3262.0
32210,3262.0
32211,3262.0
32212,3262.0
32213,3262.0
32214,3262.0
32215,3262.0
32216,3262.0
32217,3262.0
32218,3262.0
32219,3262.0
32220,3262.0
32221,3262.0
32222,3262.0
32223,3262.0
32224,3262.0
32225,3262.0
32226,3262.0
32227,3262.0
32228,3262.0
32229,3262.0
32230,3262.0
32231,3262.0
32232,3262.0
32233,3262.0
32234,3262.0
32235,3262.0
32236,3262.0
32237,3262.0
32238,3262.0
32239,3262.0
32240,3262.0
32241,3262.0
32242,3262.0
32243,3262.0
32244,3262.0
32245,3262.0
32246,3262.0
32247,3262.0
32248,3262.0
32249,3262.0
32250,3262.0
32251,3262.0
32252,3262.0
32253,3262.0
32254,3262.0
32255,3262.0
32256,3262.0
32257,3262.0
32258,3262.0
32259,3262.0
32260,3262.0
32261,3262.0
32262,3262.0
32263,3262.0
32264,3262.0
32265,3262.0
32266,3262.0
32267,3262.0
32268,3262.0
32269,3262.0
32270,3262.0
32271,3262.0
32272,3262.0
32273,3262.0
32274,3262.0
32275,3262.0
32276,3262.0
32277,3262.0
32278,3262.0
32279,3262.0
32280,3262.0
32281,3262.0
32282,3262.0
32283,3262.0
32284,3262.0
32285,3262.0
32286,3262.0
32287,3262.0
32288,3262.0
32289,3262.0
32290,3262.0
32291,3262.0
32292,3262.0
32293,3262.0
32294,3262.0
32295,3262.0
32296,3262.0
32297,3262.0
32298,3262.0
32299,3262.0
32300,3262.0
32301,3262.0
32302,3262.0
32303,3262.0
32304,3262.0
32305,3262.0
32306,3262.0
32307,3262.0
32308,3262.0
32309,3262.0
32310,3262.0
32311,3262.0
32312,3262.0
32313,3262.0
32314,3262.0
32315,3262.0
32316,3262.0
32317,3262.0
32318,3262.0
32319,3262.0
32320,3262.0
32321,3262.0
32322,3262.0
32323,3262.0
32324,3262.0
32325,3262.0
32326,3262.0
32327,3262.0
32328,3262.0
32329,3262.0
32330,3262.0
32331,3262.0
32332,3262.0
32333,3262.0
32334,3262.0
32335,3262.0
32336,3262.0
32337,3262.0
32338,3262.0
32339,3262.0
32340,3262.0
32341,3262.0
32342,3262.0
32343,3262.0
32344,3262.0
32345,3262.0
32346,3262.0
32347,3262.0
32348,3262.0
32349,3262.0
32350,3262.0
32351,3262.0
32352,3262.0
32353,3262.0
32354,3262.0
32355,3262.0
32356,3262.0
32357,3262.0
32358,3262.0
32359,3262.0
32360,3262.0
32361,3262.0
32362,3262.0
32363,3262.0
32364,3262.0
32365,3262.0
32366,3262.0
32367,3262.0
32368,3262.0
32369,3262.0
32370,3262.0
32371,3262.0
32372,3262.0
32373,3262.0
32374,3262.0
32375,3262.0
32376,3262.0
32377,3262.0
32378,3262.0
32379,3262.0
32380,3262.0
32381,3262.0
32382,3262.0
32383,3262.0
32384,3262.0
32385,3262.0
32386,3262.0
32387,3262.0
32388,3262.0
32389,3262.0
32390,3262.0
32391,3262.0
32392,3262.0
32393,3262.0
32394,3262.0
32395,3262.0
32396,3262.0
32397,3262.0
32398,3262.0
32399,3262.0
32400,3262.0
32401,3262.0
32402,3262.0
32403,3262.0
32404,3262.0
32405,3262.0
32406,3262.0
32407,3262.0
32408,3262.0
32409,3262.0
32410,3262.0
32411,3262.0
32412,3262.0
32413,3262.0
32414,3262.0
32415,3262.0
32416,3262.0
32417,3262.0
32418,3262.0
32419,3262.0
32420,3262.0
32421,3262.0
32422,3262.0
32423,3262.0
32424,3262.0
32425,3262.0
32426,3262.0
32427,3262.0
32428,3262.0
32429,3262.0
32430,3262.0
32431,3262.0
32432,3262.0
32433,3262.0
32434,3262.0
32435,3262.0
32436,3262.0
32437,3262.0
32438,3262.0
32439,3262.0
32440,3262.0
32441,3262.0
32442,3262.0
32443,3262.0
32444,3262.0
32445,3262.0
32446,3262.0
32447,3262.0
32448,3262.0
32449,3262.0
32450,3262.0
32451,3262.0
32452,3262.0
32453,3262.0
32454,3262.0
32455,3262.0
32456,3262.0
32457,3262.0
32458,3262.0
32459,3262.0
32460,3262.0
32461,3262.0
32462,3262.0
32463,3262.0
32464,3262.0
32465,3262.0
32466,3262.0
32467,3262.0
32468,3262.0
32469,3262.0
32470,3262.0
32471,3262.0
32472,3262.0
32473,3262.0
32474,3262.0
32475,3262.0
32476,3262.0
32477,3262.0
32478,3262.0
32479,3262.0
32480,3262.0
32481,3262.0
32482,3262.0
32483,3262.0
32484,3262.0
32485,3262.0
32486,3262.0
32487,3262.0
32488,3262.0
32489,3262.0
32490,3262.0
32491,3262.0
32492,3262.0
32493,3262.0
32494,3262.0
32495,3262.0
32496,3262.0
32497,3262.0
32498,3262.0
32499,3262.0
32500,3262.0
32501,3262.0
32502,3262.0
32503,3262.0
32504,3262.0
32505,3262.0
32506,3262.0
32507,3262.0
32508,3262.0
32509,3262.0
32510,3262.0
32511,3262.0
32512,3262.0
32513,3262.0
32514,3262.0
32515,3262.0
32516,3262.0
32517,3262.0
32518,3262.0
32519,3262.0
32520,3262.0
32521,3262.0
32522,3262.0
32523,3262.0
32524,3262.0
32525,3262.0
32526,3262.0
32527,3262.0
32528,3262.0
32529,3262.0
32530,3262.0
32531,3262.0
32532,3262.0
32533,3262.0
32534,3262.0
32535,3262.0
32536,3262.0
32537,3262.0
32538,3262.0
32539,3262.0
32540,3262.0
32541,3262.0
32542,3262.0
32543,3262.0
32544,3262.0
32545,3262.0
32546,3262.0
32547,3262.0
32548,3262.0
32549,3262.0
32550,3262.0
32551,3262.0
32552,3262.0
32553,3262.0
32554,3262.0
32555,3262.0
32556,3262.0
32557,3262.0
32558,3262.0
32559,3262.0
32560,3262.0
32561,3262.0
32562,3262.0
32563,3262.0
32564,3262.0
32565,3262.0
32566,3262.0
32567,3262.0
32568,3262.0
32569,3262.0
32570,3262.0
32571,3262.0
32572,3262.0
32573,3262.0
32574,3262.0
32575,3262.0
32576,3262.0
32577,3262.0
32578,3262.0
32579,3262.0
32580,3262.0
32581,3262.0
32582,3262.0
32583,3262.0
32584,3262.0
32585,3262.0
32586,3262.0
32587,3262.0
32588,3262.0
32589,3262.0
32590,3262.0
32591,3262.0
32592,3262.0
32593,3262.0
32594,3262.0
32595,3262.0
32596,3262.0
32597,3262.0
32598,3262.0
32599,3262.0
32600,3262.0
32601,3262.0
32602,3262.0
32603,3262.0
32604,3262.0
32605,3262.0
32606,3262.0
32607,3262.0
32608,3262.0
32609,3262.0
32610,3262.0
32611,3262.0
32612,3262.0
32613,3262.0
32614,3262.0
32615,3262.0
32616,3262.0
32617,3262.0
32618,3262.0
32619,3262.0
32620,3262.0
32621,3262.0
32622,3262.0
32623,3262.0
32624,3262.0
32625,3262.0
32626,3262.0
32627,3262.0
32628,3262.0
32629,3262.0
32630,3262.0
32631,3262.0
32632,3262.0
32633,3262.0
32634,3262.0
32635,3262.0
32636,3262.0
32637,3262.0
32638,3262.0
32639,3262.0
32640,3262.0
32641,3262.0
32642,3262.0
32643,3262.0
32644,3262.0
32645,3262.0
32646,3262.0
32647,3262.0
32648,3262.0
32649,3262.0
32650,3262.0
32651,3262.0
32652,3262.0
32653,3262.0
32654,3262.0
32655,3262.0
32656,3262.0
32657,3262.0
32658,3262.0
32659,3262.0
32660,3262.0
32661,3262.0
32662,3262.0
32663,3262.0
32664,3262.0
32665,3262.0
32666,3262.0
32667,3262.0
32668,3262.0
32669,3262.0
32670,3262.0
32671,3262.0
32672,3262.0
32673,3262.0
32674,3262.0
32675,3262.0
32676,3262.0
32677,3262.0
32678,3262.0
32679,3262.0
32680,3262.0
32681,3262.0
32682,3262.0
32683,3262.0
32684,3262.0
32685,3262.0
32686,3262.0
32687,3262.0
32688,3262.0
32689,3262.0
32690,3262.0
32691,3262.0
32692,3262.0
32693,3262.0
32694,3262.0
32695,3262.0
32696,3262.0
32697,3262.0
32698,3262.0
32699,3262.0
32700,3262.0
32701,3262.0
32702,3262.0
32703,3262.0
32704,3262.0
32705,3262.0
32706,3262.0
32707,3262.0
32708,3262.0
32709,3262.0
32710,3262.0
32711,3262.0
32712,3262.0
32713,3262.0
32714,3262.0
32715,3262.0
32716,3262.0
32717,3262.0
32718,3262.0
32719,3262.0
32720,3262.0
32721,3262.0
32722,3262.0
32723,3262.0
32724,3262.0
32725,3262.0
32726,3262.0
32727,3262.0
32728,3262.0
32729,3262.0
32730,3262.0
32731,3262.0
32732,3262.0
32733,3262.0
32734,3262.0
32735,3262.0
32736,3262.0
32737,3262.0
32738,3262.0
32739,3262.0
32740,3262.0
32741,3262.0
32742,3262.0
32743,3262.0
32744,3262.0
32745,3262.0
32746,3262.0
32747,3262.0
32748,3262.0
32749,3262.0
32750,3262.0
32751,3262.0
32752,3262.0
32753,3262.0
32754,3262.0
32755,3262.0
32756,3262.0
32757,3262.0
32758,3262.0
32759,3262.0
32760,3262.0
32761,3262.0
32762,3262.0
32763,3262.0
32764,3262.0
32765,3262.0
32766,3262.0
32767,3262.0
32768,3262.0
32769,3262.0
32770,3262.0
32771,3262.0
32772,3262.0
32773,3262.0
32774,3262.0
32775,3262.0
32776,3262.0
32777,3262.0
32778,3262.0
32779,3262.0
32780,3262.0
32781,3262.0
32782,3262.0
32783,3262.0
32784,3262.0
32785,3262.0
32786,3262.0
32787,3262.0
32788,3262.0
32789,3262.0
32790,3262.0
32791,3262.0
32792,3262.0
32793,3262.0
32794,3262.0
32795,3262.0
32796,3262.0
32797,3262.0
32798,3262.0
32799,3262.0
32800,3262.0
32801,3262.0
32802,3262.0
32803,3262.0
32804,3262.0
32805,3262.0
32806,3262.0
32807,3262.0
32808,3262.0
32809,3262.0
32810,3262.0
32811,3262.0
32812,3262.0
32813,3262.0
32814,3262.0
32815,3262.0
32816,3262.0
32817,3262.0
32818,3262.0
32819,3262.0
32820,3262.0
32821,3262.0
32822,3262.0
32823,3262.0
32824,3262.0
32825,3262.0
32826,3262.0
32827,3262.0
32828,3262.0
32829,3262.0
32830,3262.0
32831,3262.0
32832,3262.0
32833,3262.0
32834,3262.0
32835,3262.0
32836,3262.0
32837,3262.0
32838,3262.0
32839,3262.0
32840,3262.0
32841,3262.0
32842,3262.0
32843,3262.0
32844,3262.0
32845,3262.0
32846,3262.0
32847,3262.0
32848,3262.0
32849,3262.0
32850,3262.0
32851,3262.0
32852,3262.0
32853,3262.0
32854,3262.0
32855,3262.0
32856,3262.0
32857,3262.0
32858,3262.0
32859,3262.0
32860,3262.0
32861,3262.0
32862,3262.0
32863,3262.0
32864,3262.0
32865,3262.0
32866,3262.0
32867,3262.0
32868,3262.0
32869,3262.0
32870,3262.0
32871,3262.0
32872,3262.0
32873,3262.0
32874,3262.0
32875,3262.0
32876,3262.0
32877,3262.0
32878,3262.0
32879,3262.0
32880,3262.0
32881,3262.0
32882,3262.0
32883,3262.0
32884,3262.0
32885,3262.0
32886,3262.0
32887,3262.0
32888,3262.0
32889,3262.0
32890,3262.0
32891,3262.0
32892,3262.0
32893,3262.0
32894,3262.0
32895,3262.0
32896,3262.0
32897,3262.0
32898,3262.0
32899,3262.0
32900,3262.0
32901,3262.0
32902,3262.0
32903,3262.0
32904,3262.0
32905,3262.0
32906,3262.0
32907,3262.0
32908,3262.0
32909,3262.0
32910,3262.0
32911,3262.0
32912,3262.0
32913,3262.0
32914,3262.0
32915,3262.0
32916,3262.0
32917,3262.0
32918,3262.0
32919,3262.0
32920,3262.0
32921,3262.0
32922,3262.0
32923,3262.0
32924,3262.0
32925,3262.0
32926,3262.0
32927,3262.0
32928,3262.0
32929,3262.0
32930,3262.0
32931,3262.0
32932,3262.0
32933,3262.0
32934,3262.0
32935,3262.0
32936,3262.0
32937,3262.0
32938,3262.0
32939,3262.0
32940,3262.0
32941,3262.0
32942,3262.0
32943,3262.0
32944,3262.0
32945,3262.0
32946,3262.0
32947,3262.0
32948,3262.0
32949,3262.0
32950,3262.0
32951,3262.0
32952,3262.0
32953,3262.0
32954,3262.0
32955,3262.0
32956,3262.0
32957,3262.0
32958,3262.0
32959,3262.0
32960,3262.0
32961,3262.0
32962,3262.0
32963,3262.0
32964,3262.0
32965,3262.0
32966,3262.0
32967,3262.0
32968,3262.0
32969,3262.0
32970,3262.0
32971,3262.0
32972,3262.0
32973,3262.0
32974,3262.0
32975,3262.0
32976,3262.0
32977,3262.0
32978,3262.0
32979,3262.0
32980,3262.0
32981,3262.0
32982,3262.0
32983,3262.0
32984,3262.0
32985,3262.0
32986,3262.0
32987,3262.0
32988,3262.0
32989,3262.0
32990,3262.0
32991,3262.0
32992,3262.0
32993,3262.0
32994,3262.0
32995,3262.0
32996,3262.0
32997,3262.0
32998,3262.0
32999,3262.0
33000,3262.0
33001,3262.0
33002,3262.0
33003,3262.0
33004,3262.0
33005,3262.0
33006,3262.0
33007,3262.0
33008,3262.0
33009,3262.0
33010,3262.0
33011,3262.0
33012,3262.0
33013,3262.0
33014,3262.0
33015,3262.0
33016,3262.0
33017,3262.0
33018,3262.0
33019,3262.0
33020,3262.0
33021,3262.0
33022,3262.0
33023,3262.0
33024,3262.0
33025,3262.0
33026,3262.0
33027,3262.0
33028,3262.0
33029,3262.0
33030,3262.0
33031,3262.0
33032,3262.0
33033,3262.0
33034,3262.0
33035,3262.0
33036,3262.0
33037,3262.0
33038,3262.0
33039,3262.0
33040,3262.0
33041,3262.0
33042,3262.0
33043,3262.0
33044,3262.0
33045,3262.0
33046,3262.0
33047,3262.0
33048,3262.0
33049,3262.0
33050,3262.0
33051,3262.0
33052,3262.0
33053,3262.0
33054,3262.0
33055,3262.0
33056,3262.0
33057,3262.0
33058,3262.0
33059,3262.0
33060,3262.0
33061,3262.0
33062,3262.0
33063,3262.0
33064,3262.0
33065,3262.0
33066,3262.0
33067,3262.0
33068,3262.0
33069,3262.0
33070,3262.0
33071,3262.0
33072,3262.0
33073,3262.0
33074,3262.0
33075,3262.0
33076,3262.0
33077,3262.0
33078,3262.0
33079,3262.0
33080,3262.0
33081,3262.0
33082,3262.0
33083,3262.0
33084,3262.0
33085,3262.0
33086,3262.0
33087,3262.0
33088,3262.0
33089,3262.0
33090,3262.0
33091,3262.0
33092,3262.0
33093,3262.0
33094,3262.0
33095,3262.0
33096,3262.0
33097,3262.0
33098,3262.0
33099,3262.0
33100,3262.0
33101,3262.0
33102,3262.0
33103,3262.0
33104,3262.0
33105,3262.0
33106,3262.0
33107,3262.0
33108,3262.0
33109,3262.0
33110,3262.0
33111,3262.0
33112,3262.0
33113,3262.0
33114,3262.0
33115,3262.0
33116,3262.0
33117,3262.0
33118,3262.0
33119,3262.0
33120,3262.0
33121,3262.0
33122,3262.0
33123,3262.0
33124,3262.0
33125,3262.0
33126,3262.0
33127,3262.0
33128,3262.0
33129,3262.0
33130,3262.0
33131,3262.0
33132,3262.0
33133,3262.0
33134,3262.0
33135,3262.0
33136,3262.0
33137,3262.0
33138,3262.0
33139,3262.0
33140,3262.0
33141,3262.0
33142,3262.0
33143,3262.0
33144,3262.0
33145,3262.0
33146,3262.0
33147,3262.0
33148,3262.0
33149,3262.0
33150,3262.0
33151,3262.0
33152,3262.0
33153,3262.0
33154,3262.0
33155,3262.0
33156,3262.0
33157,3262.0
33158,3262.0
33159,3262.0
33160,3262.0
33161,3262.0
33162,3262.0
33163,3262.0
33164,3262.0
33165,3262.0
33166,3262.0
33167,3262.0
33168,3262.0
33169,3262.0
33170,3262.0
33171,3262.0
33172,3262.0
33173,3262.0
33174,3262.0
33175,3262.0
33176,3262.0
33177,3262.0
33178,3262.0
33179,3262.0
33180,3262.0
33181,3262.0
33182,3262.0
33183,3262.0
33184,3262.0
33185,3262.0
33186,3262.0
33187,3262.0
33188,3262.0
33189,3262.0
33190,3262.0
33191,3262.0
33192,3262.0
33193,3262.0
33194,3262.0
33195,3262.0
33196,3262.0
33197,3262.0
33198,3262.0
33199,3262.0
33200,3262.0
33201,3262.0
33202,3262.0
33203,3262.0
33204,3262.0
33205,3262.0
33206,3262.0
33207,3262.0
33208,3262.0
33209,3262.0
33210,3262.0
33211,3262.0
33212,3262.0
33213,3262.0
33214,3262.0
33215,3262.0
33216,3262.0
33217,3262.0
33218,3262.0
33219,3262.0
33220,3262.0
33221,3262.0
33222,3262.0
33223,3262.0
33224,3262.0
33225,3262.0
33226,3262.0
33227,3262.0
33228,3262.0
33229,3262.0
